Account_Number,Annual_Income_1000s,Household_Size,Years_of_Post-High_School_Education,TV_Hours,Age,Gender,Exceded_Credit_Limit_in_Past_12_Months,Annual_Charges,Data_split
5785111,66.1,4,2,4,48,Male,No,14737.41,Train
18305788,79.7,6,1,40,49,Male,No,16241.73,Train
29108805,80.1,5,3,23,42,Male,No,18658.06,Train
1501636,93.7,7,4,35,57,Female,No,15012.01,Train
18012520,55.6,6,2,57,46,Female,No,16871.71,Train
1549552,64.5,3,3,41,41,Male,Yes,8502.02,Train
769402,64.5,3,1,35,45,Male,No,1831.98,Train
20257340,123.3,7,5,29,38,Female,No,15467.85,Train
20955709,40.5,3,2,33,44,Female,No,9058.88,Train
27159757,80.4,8,4,3,42,Female,No,23952.27,Train
1635089,83,1,0,13,41,Male,No,8693.76,Train
22348143,75.8,3,1,34,49,Male,No,12186.49,Train
19445560,40.3,2,1,52,32,Female,No,0,Train
12181946,87.3,2,2,33,45,Male,No,21262.11,Train
26076590,53.9,4,2,10,43,Male,No,13355.92,Train
24562554,68,5,1,3,37,Female,No,12930.41,Train
5465759,54.7,8,2,15,41,Male,No,1942.98,Train
15416541,96.9,8,1,47,47,Male,Yes,9869.54,Train
2005156,86.1,2,1,33,51,Male,No,18937.82,Train
9581382,104.1,1,4,48,37,Female,No,14694.75,Train
18518134,36.7,6,4,58,36,Female,No,18052.68,Train
520860,73.9,1,4,23,40,Female,No,228.58,Train
22581119,91.2,7,4,26,55,Male,No,20726.92,Train
14129690,102.2,1,3,50,55,Female,No,17835.99,Train
5437678,27.2,1,1,5,58,Male,No,0,Train
21995160,49.3,3,1,6,52,Female,No,0,Train
18994749,68,3,3,55,25,Female,No,12130.48,Train
26805536,59.2,2,4,3,44,Male,No,15297.43,Train
20743009,10.8,5,1,33,30,Female,Yes,3660.32,Train
14804851,43.4,2,0,3,29,Female,No,2923.13,Train
7673663,51.5,2,2,4,51,Male,No,7578.27,Train
13855748,43,3,5,26,49,Female,No,3899.29,Train
19319143,92.4,3,5,55,42,Female,No,9254.13,Train
21597537,84.8,7,3,55,49,Male,No,8495.89,Train
15703246,35.8,3,1,8,50,Female,No,9505.28,Train
10881636,56.4,7,0,56,59,Male,No,15939.03,Train
2231774,83.4,4,4,42,65,Male,No,8744.84,Train
2137056,53.3,4,4,4,31,Female,No,14559.58,Train
23771660,27,3,3,5,35,Female,No,0,Train
485224,92.3,1,2,55,39,Male,No,9617.03,Train
13784696,76.6,3,2,50,36,Female,No,15520.85,Train
2939362,83.4,7,4,41,58,Male,No,15454.28,Train
18302141,88.5,5,3,49,66,Male,No,18953.18,Train
16153288,79.8,1,1,23,47,Female,No,4904.91,Train
8107621,47.5,6,2,56,33,Male,No,6708.44,Train
2765053,61.7,1,2,36,33,Male,No,8831.68,Train
486620,87.9,8,4,3,44,Female,No,17751.5,Train
4628980,36.2,3,1,28,47,Male,No,12605.43,Train
3273450,79.3,4,3,53,51,Male,No,8363.03,Train
29284672,41.7,5,0,37,39,Female,No,16960.91,Train
17029802,77,4,2,17,46,Male,No,18088.38,Train
22488061,58.7,2,2,35,33,Male,No,3596.44,Train
13672373,71.7,1,3,32,57,Female,Yes,10429.36,Train
27181599,31,8,4,59,45,Male,Yes,3654.73,Train
8287511,84.8,8,2,38,42,Female,No,19026.43,Train
6482954,31.1,3,0,28,46,Female,No,8813.87,Train
23205228,24.9,4,2,35,61,Male,No,10064.27,Train
2841641,88.4,2,5,40,59,Male,No,10126.36,Train
17779598,112.9,7,3,36,66,Male,No,23060.71,Train
23006074,62.1,3,2,49,45,Female,Yes,5599.12,Train
29479390,81.7,2,4,20,48,Male,No,7559.99,Train
3029997,42.9,8,0,18,44,Female,No,14910.5,Train
8706096,120.9,4,4,43,59,Female,No,14889.3,Train
17567414,36.6,5,1,58,56,Male,Yes,4723.56,Train
23372463,13.7,5,2,39,62,Female,No,9805.22,Train
8197690,89,1,1,18,41,Male,No,18103.02,Train
29977145,92.1,8,3,1,24,Male,No,16776.29,Train
25316594,96.4,2,2,42,47,Female,No,18900.9,Train
22359794,110.1,5,3,48,51,Female,No,21291.13,Train
11993980,98.1,2,1,34,45,Female,No,20649.45,Train
16543275,74,1,3,33,45,Female,No,11145.04,Train
8601563,54.5,8,2,60,42,Female,No,12470.22,Train
5593961,51.6,4,0,7,41,Female,No,8968.16,Train
26682883,50.6,2,2,12,55,Male,No,9412.42,Train
16464019,46.1,6,2,30,36,Female,Yes,2195.54,Train
7055113,89.7,5,3,54,28,Female,No,16989.71,Train
11532919,105,1,1,41,51,Male,No,21902.71,Train
20257558,53.5,1,2,19,53,Male,No,10383.1,Train
8079026,52.9,3,3,30,32,Male,No,7971.68,Train
20895315,36.5,7,5,14,33,Male,No,12471.73,Train
20275398,76.2,2,4,58,58,Female,No,11635.47,Train
18880775,43.8,3,5,49,67,Male,No,4374.85,Train
5624788,34.2,4,1,13,45,Female,No,3448.77,Train
12777064,89.1,5,0,51,41,Male,No,17217.08,Train
10647623,106.4,3,0,41,64,Female,No,19083.85,Train
12402438,21.4,7,2,13,45,Male,No,10010.45,Train
24052537,51.8,4,3,25,39,Male,No,16836.45,Train
9416972,46.9,2,2,50,41,Male,No,16091.44,Train
19010917,51.2,7,0,36,57,Male,No,12198.96,Train
17872358,56,7,5,38,58,Male,No,11703.25,Train
20376154,43.3,7,3,16,51,Male,Yes,2855.92,Train
11474482,44.6,1,1,13,41,Female,No,17113.13,Train
29241659,36.1,2,3,16,36,Female,No,11544.57,Train
2524491,50.9,2,3,17,53,Female,No,16017.19,Train
27648538,56.2,2,3,50,54,Female,No,12468.78,Train
27948543,53.5,6,4,30,24,Male,No,11926.35,Train
16273562,99.7,5,1,52,25,Female,No,14066.05,Train
18715276,68.9,7,3,36,30,Female,No,12573.58,Train
22602051,54.8,4,0,17,46,Female,No,2326.93,Train
27583856,46.1,8,5,15,23,Female,No,0,Train
19064843,55,6,2,25,50,Female,No,8550.09,Train
29428933,55.1,3,2,53,44,Male,No,13850.63,Train
16522582,25,5,2,25,38,Male,No,9119.78,Train
2286290,82.9,6,3,2,68,Male,No,14726.4,Train
6067537,86.6,1,3,24,35,Female,No,15394.08,Train
9322878,119.8,4,0,57,38,Male,No,11007.84,Train
25417702,74,1,5,22,46,Female,Yes,6790.11,Train
12723349,106.9,2,3,24,50,Female,No,21423.65,Train
26681920,18.9,2,3,55,46,Female,No,8174.54,Train
12491727,103.2,3,2,32,55,Female,No,14747.91,Train
9620012,114.1,6,0,54,43,Male,No,17206.93,Train
6881766,83.1,3,2,52,55,Female,No,8919.1,Train
24387589,39,7,0,47,37,Male,No,7504.38,Train
9764649,37.8,7,4,55,39,Male,No,5128.79,Train
10686641,63.9,6,4,45,47,Female,No,6591.96,Train
17272338,35.8,3,4,7,32,Male,No,11822.32,Train
1444480,61.4,2,2,58,45,Male,No,4349.5,Train
24874145,38.7,2,5,40,49,Male,No,365.74,Train
4303164,49,3,2,14,65,Male,No,3686.1,Train
3408164,26.1,2,4,56,32,Male,No,1658.47,Train
28220387,78.2,4,2,44,39,Male,No,21689.98,Train
1747809,38.5,4,1,50,63,Male,No,2583.91,Train
17172150,101,6,4,43,43,Male,No,9279.64,Train
10491687,38.3,3,2,40,31,Male,Yes,11692.33,Train
20118790,81.3,5,4,18,43,Female,No,15132.07,Train
3665778,32.6,2,5,10,44,Male,No,0,Train
5182499,67.2,5,1,38,27,Female,No,16499.41,Train
6025856,45.7,4,1,47,46,Male,No,17919.01,Train
17288214,36,8,0,12,60,Male,No,9013.83,Train
14986747,62.1,8,3,39,28,Male,No,14880.06,Train
17237151,79.8,5,4,59,47,Female,Yes,5964.43,Train
20526796,50.1,5,2,33,25,Male,No,5067.8,Train
4764306,34.3,2,2,56,45,Male,No,5594.16,Train
21525087,27.8,1,2,47,42,Male,No,3389.73,Train
7702043,47.7,6,2,7,31,Male,No,8611.49,Train
8439091,68.7,4,4,49,48,Female,Yes,17636.15,Train
26743826,25.9,3,2,61,55,Male,No,2258.23,Train
12182859,56,2,3,29,19,Female,Yes,5356.45,Train
15530977,14.5,5,0,2,54,Male,No,112.21,Train
22040831,25,7,2,51,34,Female,No,9304.96,Train
10360705,56.6,4,4,41,57,Male,Yes,14532.57,Train
14859550,103.8,3,5,53,50,Male,No,6430.14,Train
11395144,47.7,6,4,47,32,Male,No,415.05,Train
12917146,109.5,5,2,25,52,Female,No,22602.71,Train
20353521,120.7,6,1,14,47,Male,No,22786.17,Train
17444450,73.3,4,4,14,44,Female,No,14192.82,Train
1740243,74.3,6,3,41,35,Female,Yes,17207.52,Train
5212609,114.8,6,5,52,39,Male,No,23702.79,Train
14338350,53,8,5,25,38,Female,No,6372.21,Train
4038482,100.8,3,4,28,51,Male,No,9000.45,Train
27958995,100.7,1,0,48,34,Male,No,18988.38,Train
4553540,74,4,4,14,28,Female,No,9882.25,Train
17456680,37.2,3,4,46,50,Male,No,0,Train
11991840,39,7,2,7,38,Female,No,4691.39,Train
12074852,80.2,6,0,35,65,Female,No,9272.81,Train
25248051,25,7,3,34,56,Female,No,16324.82,Train
23397512,100.8,2,4,35,35,Female,No,22401.47,Train
11822479,93.7,5,4,3,40,Male,No,7889.7,Train
7358386,65.3,7,4,12,62,Male,No,10705.21,Train
20587792,30.4,8,2,45,58,Male,No,6037.98,Train
12776291,122.5,2,2,30,38,Female,No,21423.87,Train
9232287,54.4,2,1,9,30,Male,No,7863.94,Train
16572244,28,6,5,40,41,Female,No,6251.86,Train
6113556,98.5,6,4,35,35,Female,No,12472.26,Train
22280589,99.7,6,1,14,47,Male,No,16479.65,Train
21753909,85.7,6,1,23,60,Female,Yes,18592.85,Train
6596577,63.3,7,2,45,37,Male,No,13570.3,Train
9367457,91.1,8,2,19,38,Female,No,15294.63,Train
25418675,66.6,2,2,14,42,Male,No,15932.51,Train
27519255,46.9,5,3,34,36,Male,No,5765.33,Train
19104518,21.2,6,5,1,33,Male,No,12110.57,Train
19162937,100,3,4,58,42,Male,No,21218.49,Train
22057823,86.9,7,2,5,33,Female,No,19747.6,Train
8394956,47,7,4,28,46,Female,No,3820.66,Train
18363768,47,4,3,34,61,Female,No,3143.59,Train
2348847,57.2,7,5,43,53,Female,No,2894.55,Train
22844015,90.1,6,1,3,53,Female,No,8579.45,Train
13810910,88.8,1,0,37,43,Female,No,13095.52,Train
15446668,36.5,5,3,44,61,Male,No,4915.39,Train
4542797,66.2,3,3,11,53,Female,No,11941.59,Train
10076528,83.3,8,3,29,49,Female,No,24281.6,Train
29889242,51.8,3,1,54,50,Female,No,18503.08,Train
14639639,48.4,7,2,17,50,Female,No,7325.74,Train
12469513,66.5,8,5,44,45,Female,No,16717.93,Train
15411974,53.5,3,5,4,61,Male,No,13591.86,Train
26533115,52.5,3,4,55,54,Female,Yes,7048.59,Train
17563422,103.3,2,3,39,30,Male,No,10048.77,Train
17254456,38.8,6,2,46,29,Male,No,10970.38,Train
20331755,54.9,3,0,9,58,Male,No,3497.15,Train
15585372,59.5,4,2,28,62,Female,No,9261.07,Train
8482220,79.6,3,2,34,48,Male,No,4605.77,Train
290354,42.1,5,1,15,57,Male,No,4945.14,Train
18888885,24.6,4,2,43,47,Male,No,0,Train
24208466,49.9,8,1,9,24,Female,No,7788.31,Train
6121880,53.6,7,5,12,29,Male,No,5635.95,Train
7312192,73.5,2,2,13,57,Male,No,859.3,Train
3977101,84.4,7,2,37,25,Male,No,18149.15,Train
5192839,101.1,2,0,15,52,Male,No,16446.92,Train
5718609,80.2,4,3,20,60,Female,No,13365.81,Train
19186363,106.5,5,0,21,41,Male,No,11342.77,Train
29693683,36.8,2,4,25,33,Female,No,3707.82,Train
26581753,63.8,2,4,3,66,Female,No,12611.53,Train
22380147,76.5,5,4,52,30,Male,No,7270.69,Train
6365097,37.5,6,5,39,32,Male,Yes,2852.21,Train
19991807,46.7,4,5,6,31,Male,No,0,Train
4516032,32.1,5,3,12,42,Male,No,3604.42,Train
24424167,36.8,8,1,28,46,Female,No,13728.91,Train
13224250,130.5,7,0,55,25,Male,No,15729.42,Train
16663718,82.6,5,1,13,47,Male,No,20661.66,Train
29261118,84.6,8,0,25,50,Female,No,22190.82,Train
4445032,59.3,8,1,30,39,Male,No,15704.22,Train
22671694,27.7,7,1,52,39,Male,No,11654.06,Train
18146558,48.7,4,1,41,20,Female,No,15224.58,Train
13506596,96.4,2,0,40,29,Male,No,6293.43,Train
24560215,65.4,5,2,57,59,Male,No,10204.43,Train
7517389,42.4,3,3,45,58,Female,Yes,15077.73,Train
1548765,65,3,4,29,22,Female,No,5095.35,Train
29854239,12.6,7,2,15,28,Male,No,10820.41,Train
3423147,79.1,8,4,45,60,Male,No,5253.38,Train
28678645,52.1,3,3,5,38,Female,No,11245.44,Train
25127225,41.8,5,2,42,54,Male,No,7160.74,Train
13729695,79.2,5,1,28,60,Male,No,18334.48,Train
8371816,86.3,4,4,54,38,Female,No,3362.6,Train
17903142,113.7,1,3,44,37,Male,No,15332.74,Train
24371716,69.5,6,4,60,61,Male,No,13405.05,Train
4763335,116.6,7,3,20,46,Male,No,17834.98,Train
27249868,44.1,3,4,16,57,Female,No,4495.21,Train
3987559,22.9,4,0,32,43,Male,No,11984.05,Train
3139472,49.7,5,2,23,33,Male,No,10549.84,Train
23971459,63.5,6,5,56,42,Male,No,12965.8,Train
3376499,103.7,5,5,28,40,Female,No,20597.35,Train
15711192,121.7,8,3,45,37,Male,No,12715.97,Train
22985928,122.6,6,1,30,41,Male,No,22065.01,Train
8504409,49.6,5,1,24,36,Male,No,13294.62,Train
14466064,101,5,1,41,60,Male,No,6455.74,Train
11041891,85.7,2,4,5,31,Female,No,3595.88,Train
26631679,52,4,3,27,39,Male,No,18439.12,Train
20910122,41.6,2,3,30,33,Female,No,7005.46,Train
27414863,68.2,8,0,59,36,Female,Yes,13287.86,Train
8131239,58,6,4,13,45,Male,No,4471.84,Train
12339267,102,4,4,18,46,Female,Yes,14019.21,Train
26246322,30.5,5,4,57,53,Female,Yes,11736.73,Train
24743687,39.8,5,1,10,50,Female,Yes,0,Train
22969464,44.1,3,2,15,42,Female,No,5553.72,Train
18453938,41.7,5,3,45,39,Female,No,14046.63,Train
3182590,33,6,3,28,59,Male,No,9610.38,Train
18265688,54.3,5,4,22,54,Male,No,7448.74,Train
6835512,97.6,7,5,28,28,Male,No,10666.04,Train
15513866,69.6,6,0,33,40,Male,Yes,21511.59,Train
11691287,112.2,5,0,60,54,Female,No,17662.52,Train
24024406,25.3,2,3,22,64,Male,No,4893.93,Train
12967617,65,4,4,12,51,Female,No,4992.84,Train
9760971,31.5,4,1,11,31,Male,No,10294.88,Train
5525312,53,8,2,33,66,Male,No,14104.65,Train
12491876,56,1,3,46,61,Male,No,10963.34,Train
29843099,114.3,3,2,52,60,Female,No,22435.32,Train
3772223,47,5,0,31,52,Female,No,4080.17,Train
23183818,58,4,3,11,44,Male,No,16105.75,Train
18181891,45.7,3,5,12,54,Female,No,11106.02,Train
81653,127.7,5,2,30,31,Female,No,26551.4,Train
21635866,44.7,6,3,14,43,Male,No,8712.16,Train
10410029,90.5,7,4,49,40,Male,Yes,15264.48,Train
18435988,57.1,6,3,12,29,Male,Yes,18414.56,Train
21497808,101.1,5,1,8,32,Male,Yes,6489.56,Train
13827141,47,7,2,13,35,Male,No,7499.87,Train
5224982,68,5,5,16,61,Female,No,8605.59,Train
2778233,120.4,7,2,27,34,Female,No,15188.92,Train
16566856,116.3,4,0,46,58,Male,Yes,28854.32,Train
11386703,17.3,5,3,19,48,Male,No,0,Train
22718605,100.6,3,2,14,38,Male,No,17999.21,Train
7086208,51.7,6,0,2,42,Male,No,13935.26,Train
28611063,80.1,1,4,28,42,Female,Yes,14935.28,Train
2453938,92,1,5,46,27,Female,No,8575.9,Train
17988699,107.9,6,2,24,43,Male,No,19557.03,Train
3292291,121.3,3,3,56,43,Male,No,13087.56,Train
12473438,77.7,5,3,26,29,Male,No,8303.52,Train
1831693,47.7,8,4,14,34,Male,No,9007.92,Train
27550837,73.6,2,3,42,53,Male,No,16837.29,Train
4379959,95.9,6,4,46,37,Female,No,10431.54,Train
17534788,92.5,7,3,34,66,Female,No,17886.1,Train
25421645,55.6,3,1,32,45,Female,No,7631.81,Train
16582512,60.6,3,1,61,32,Female,No,7019.67,Train
3941905,29.8,7,2,4,61,Male,No,0,Train
6394185,21,5,2,17,57,Female,No,9081.77,Train
20137105,85,7,5,10,57,Male,No,18021.85,Train
27249205,45.9,5,1,51,48,Male,No,12345.67,Train
22804071,66.8,6,3,42,28,Female,No,12760.9,Train
29009308,45,5,4,49,20,Male,No,701.27,Train
18675666,88.1,6,2,12,52,Female,No,13591.12,Train
23849569,97,4,1,53,57,Male,No,11739.43,Train
20153285,120.9,5,3,36,40,Female,No,23240.64,Train
9035208,69,6,2,8,50,Female,No,6096.7,Train
29771727,17.8,4,0,25,40,Male,No,7921.76,Train
2976574,36,3,0,53,50,Female,No,10393.5,Train
8900440,118.4,7,1,15,34,Female,No,26186.57,Train
10426397,101.7,4,2,8,43,Female,No,12659.5,Train
12487849,85.5,5,3,7,24,Female,Yes,17089.7,Train
14015677,49.5,3,4,37,47,Female,No,912.29,Train
29761246,113.5,8,4,59,39,Male,No,24179.13,Train
774590,34.2,3,4,27,48,Female,No,583.08,Train
5085055,25.9,8,3,25,27,Male,No,10569.61,Train
21931267,68.5,7,4,55,63,Male,No,14310.08,Train
6333051,38.9,5,3,18,37,Male,No,3266.48,Train
24688804,45.2,1,2,18,25,Male,No,11972.41,Train
3685973,85.1,7,3,27,43,Female,No,7110.22,Train
26468103,68.9,7,4,22,53,Male,No,7611.83,Train
22418164,27.3,2,2,9,61,Male,No,11191.59,Train
899634,45.1,3,3,22,55,Male,No,0,Train
8751595,37.2,5,1,16,63,Female,No,0,Train
20869356,28.7,8,1,16,40,Female,No,11347.71,Train
27995175,54.3,7,5,44,47,Female,No,12986.63,Train
16110455,96.9,5,1,26,66,Female,No,11948.69,Train
1571125,38.6,4,2,53,45,Female,No,7.84,Train
18402035,58.3,7,3,21,48,Female,No,9256.83,Train
24352056,67.3,4,3,16,46,Male,No,7021.12,Train
23462446,65.9,5,5,53,42,Male,No,21531.96,Train
29117784,42.1,5,2,37,36,Male,Yes,6160.53,Train
10482887,97.9,5,4,34,42,Female,No,7846.82,Train
7628931,42.4,4,4,35,35,Female,No,4365.59,Train
20807627,61.2,2,5,57,35,Female,No,7579.59,Train
14576862,55.3,4,2,16,58,Female,Yes,8719.84,Train
17691650,54.9,7,2,4,50,Female,No,16411.83,Train
11287658,84.6,1,2,6,41,Male,No,10073.21,Train
14861645,29.3,2,3,24,47,Male,No,12700.69,Train
8692360,76,8,2,10,26,Male,No,15052.18,Train
16541115,75.5,6,2,19,41,Male,No,19397.36,Train
14777291,59.1,3,1,24,42,Male,No,6384.92,Train
7932163,36.6,3,0,24,30,Male,No,4966.97,Train
8579066,82.9,4,2,50,44,Female,Yes,17157.93,Train
11233889,75.6,3,3,36,23,Male,No,5840.68,Train
26595262,14.2,3,4,27,32,Female,No,8698.84,Train
1227046,94.3,5,0,58,40,Female,No,19649.99,Train
19182300,81.3,7,3,1,50,Female,No,12761.51,Train
12578353,36.7,2,1,42,48,Female,No,8460.16,Train
20924560,79.8,6,1,24,43,Male,No,13073.32,Train
10369230,56.5,2,1,3,69,Male,No,4062.43,Train
14515949,82,6,2,24,38,Male,Yes,9122.93,Train
1611614,48.7,7,4,35,42,Male,No,17139.65,Train
16445033,81.1,4,4,22,47,Male,Yes,12588.91,Train
7466978,40.4,3,2,53,36,Female,No,6027.62,Train
16917047,54.1,7,5,23,46,Male,No,5463.31,Train
15491560,14.9,5,1,45,43,Female,No,0,Train
1946590,22.9,3,1,6,40,Male,No,7516.51,Train
23536748,19.7,5,5,16,46,Female,No,3438.1,Train
28411041,45.9,3,4,22,29,Male,No,3518.68,Train
1847767,65.3,1,1,47,53,Male,No,13359.97,Train
18348390,79.1,2,0,48,25,Female,No,15681.25,Train
10714172,42,3,4,51,50,Female,No,4493.89,Train
29247210,96.1,4,1,29,44,Male,No,17877.38,Train
14357387,92.4,3,1,31,34,Female,No,16918.12,Train
17320355,46.2,5,4,33,50,Female,Yes,4733.04,Train
9255168,49.8,3,0,21,48,Male,No,13819.34,Train
28882979,93.1,5,4,30,29,Female,No,21797.42,Train
2723202,49.3,5,2,17,44,Female,No,5604.44,Train
724397,109,6,2,59,51,Female,Yes,13206.5,Train
5170077,98.4,5,2,47,47,Female,No,13352.53,Train
1476969,44.5,3,3,14,33,Male,No,5942.06,Train
27496760,21.4,1,2,7,56,Female,No,1515.83,Train
10281728,55.3,5,4,4,45,Female,No,13550.65,Train
25819226,54.7,1,4,13,47,Female,No,8499.85,Train
6984829,20.5,5,4,16,69,Male,No,4844.98,Train
8096837,50.7,8,4,31,43,Female,No,8622.3,Train
10672694,46.8,7,1,49,47,Female,No,2541.4,Train
7771630,106.5,7,2,5,60,Male,No,18824.95,Train
25442128,51.9,4,3,7,37,Male,No,3797.82,Train
2542798,100.8,3,4,50,35,Male,No,20779.59,Train
29279078,43.4,4,3,45,46,Male,No,5145.56,Train
9465157,26,5,3,17,35,Male,No,0,Train
13811935,29.9,6,1,28,46,Male,No,13035.72,Train
10087200,87,7,0,14,56,Male,No,13464.78,Train
25404588,48.9,4,3,33,50,Male,No,2271,Train
14781031,90,4,3,9,40,Male,No,22204.45,Train
1775897,47.1,1,2,6,49,Male,No,2180.44,Train
26569168,89.9,6,3,16,35,Female,No,18924.61,Train
17608210,50.3,7,3,53,65,Male,No,6882.36,Train
18913428,69.6,4,4,20,25,Female,No,5664.3,Train
20387292,28.6,7,4,3,24,Male,No,10186.61,Train
12515530,49.5,4,4,14,30,Male,No,12520.16,Train
19939330,31.3,2,1,46,41,Female,No,9931.7,Train
27552002,39.8,5,1,41,56,Male,No,9280.05,Train
25614164,58.8,7,4,10,32,Male,No,3048.14,Train
6261850,103.4,3,3,20,51,Male,No,18946.46,Train
15766791,110.6,6,5,29,28,Female,No,17208.07,Train
28016237,53.2,5,4,47,42,Male,No,13043.24,Train
8517534,66.7,7,3,41,55,Female,No,8630.79,Train
1480936,63.6,6,2,31,45,Male,No,6151.42,Train
22570276,105.7,3,4,20,47,Male,No,22969.7,Train
1644590,47.1,6,2,33,42,Male,Yes,8046.89,Train
1004419,82.9,6,0,48,30,Male,No,19724.06,Train
12779813,58.2,7,5,43,36,Female,No,5229.71,Train
12103683,48.6,5,0,51,34,Male,No,2239.31,Train
29595513,90.1,8,3,18,49,Female,Yes,20354.18,Train
12480221,42.1,1,4,33,59,Female,No,2089.4,Train
15024559,23.3,1,2,3,54,Female,No,1053.16,Train
28847971,25.5,3,0,43,26,Male,No,419.72,Train
8523735,65.1,4,4,29,39,Female,No,12269.6,Train
7263754,46.1,2,4,29,61,Female,No,6200.35,Train
24637206,61.6,3,1,1,44,Female,No,15143.75,Train
29406818,90.3,2,3,32,37,Female,No,6588.56,Train
9092631,62.8,2,2,53,37,Female,No,9704.73,Train
4817731,121.3,3,1,23,43,Female,Yes,10065.81,Train
4636689,46,2,4,41,65,Female,Yes,9121.16,Train
28605029,25.1,7,2,8,45,Male,No,9071.58,Train
493999,80.5,4,2,56,32,Male,No,15243.68,Train
8175440,25.2,1,5,24,46,Female,No,0,Train
27507468,55.7,4,4,59,47,Female,No,19979.19,Train
8299167,60.5,1,4,39,55,Female,No,11140.23,Train
6770819,112,1,1,18,57,Female,No,24174.34,Train
6802884,41.6,4,1,33,40,Female,No,3285.3,Train
27174270,77.7,4,5,13,35,Female,No,6513.52,Train
4205791,72.4,3,4,20,30,Male,No,18109.45,Train
1589899,52.6,2,4,18,49,Male,No,0,Train
28619865,91.2,2,2,33,39,Male,No,12501.16,Train
24869486,38.7,4,4,60,56,Female,No,3344.68,Train
10568459,115.1,1,0,31,55,Female,No,17009.18,Train
17354763,124.9,6,4,10,31,Male,No,23720.77,Train
25902672,53.2,4,2,35,25,Female,No,0,Train
11274023,96,5,1,10,51,Male,No,16125.94,Train
1925182,81.4,1,0,7,44,Female,No,5590.32,Train
27454888,95.2,3,5,11,49,Female,No,9047.35,Train
16731272,119.1,4,3,21,37,Female,No,9187.42,Train
4646642,45.3,3,4,14,20,Female,No,2415.89,Train
1600119,111.4,1,1,36,44,Female,No,14004.56,Train
17486217,79.7,5,4,12,39,Female,No,4108.36,Train
11924218,46.5,5,5,51,46,Male,No,12991.75,Train
6199330,23.5,2,3,16,48,Male,No,2909.68,Train
7020140,19.7,3,4,47,40,Male,Yes,8619.87,Train
179868,30.6,8,3,60,35,Female,No,4535.05,Train
4820763,79,6,1,0,62,Male,No,15216.51,Train
19961613,40.2,2,1,40,41,Male,No,1007.83,Train
26389310,90,4,4,55,36,Male,No,16717.84,Train
7275387,102.8,2,2,29,56,Male,No,14154.35,Train
1682585,28.6,6,3,50,55,Male,No,5567.03,Train
22289298,73.5,4,4,5,42,Male,No,16072.12,Train
13455474,72.2,8,5,57,20,Male,No,14369.49,Train
19897304,41.1,1,0,56,50,Male,No,7295.49,Train
5619801,36,6,2,41,45,Male,Yes,16488.61,Train
26682275,25.1,5,3,14,52,Male,Yes,0,Train
17496520,42.7,7,2,11,54,Female,No,3686.67,Train
5053637,27,6,3,24,44,Female,No,3404.16,Train
13330065,60.7,7,2,54,41,Female,No,15700.42,Train
3903967,95,6,1,27,44,Female,No,23628.4,Train
29604442,46.5,1,1,22,41,Female,No,5126.62,Train
24598275,77.7,6,4,24,41,Male,No,2256.9,Train
27802660,24.1,6,1,34,41,Female,No,5586.6,Train
4294069,85.2,3,1,59,37,Male,No,8686.68,Train
26472718,96.4,3,2,41,62,Male,No,10138.61,Train
10024396,35,4,2,47,26,Male,No,9593.84,Train
11767224,114.6,6,4,17,45,Male,No,12200.86,Train
22783420,55.5,7,0,48,33,Male,No,8037.09,Train
9208196,77.3,2,3,57,36,Female,No,18188.2,Train
29303632,54.1,3,2,4,65,Male,No,6489.42,Train
17582025,81.6,5,4,4,64,Male,No,15131.91,Train
17240039,109.9,7,2,37,56,Female,No,14617.73,Train
368071,46.9,4,4,12,52,Female,No,2530.86,Train
1802168,70.9,3,3,20,50,Male,No,4741.8,Train
9437010,36.2,2,4,48,41,Female,No,8816.02,Train
29516644,70.3,3,1,36,37,Female,No,10216.1,Train
11084097,45,1,2,23,29,Male,No,0,Train
8595705,35.3,6,4,50,51,Female,No,13210.79,Train
12376752,29.9,3,1,35,37,Male,No,0,Train
24140435,53.7,2,4,15,60,Female,No,6745.83,Train
